23,5,24,32,1,1,62006,9.351049438118935,0.012609900906682014,9.303068996407092,0.01212609838694334,9.369195128791034,0.011606869287788868,9.346768680028617,0.012154352851212025,9.350430376827717,0.012425925582647324,51.35447034332901
7,5,24,32,1,1,62006,9.330168416723609,0.013072377070784569,9.298929019831121,0.011715833097696304,9.33940646238625,0.01082469243556261,9.302107622846961,0.01144182588905096,9.344637477770448,0.01084983628243208,51.3601796887815
8,5,24,32,1,1,62006,9.342921512201428,0.012721002101898193,9.299860131926835,0.012084773741662502,9.33240901492536,0.01186100859194994,9.321598869748414,0.011717441491782665,9.34652388561517,0.011456123553216457,51.36514275800437
3,5,24,32,1,1,62006,9.287479547783732,0.013349851593375206,9.30897709634155,0.010835177265107632,9.361123980022967,0.011544647626578808,9.343956900760531,0.010479187592864037,9.35045112669468,0.011619157157838345,51.369021002203226
21,5,24,32,1,1,62006,9.32490019313991,0.013514772988855839,9.298527752049267,0.012424535118043423,9.341209736652672,0.011636411771178246,9.306697051040828,0.01208293717354536,9.32800714392215,0.011220092885196209,51.36920148227364
13,5,24,32,1,1,62006,9.350572583265603,0.012071890756487846,9.354074469767511,0.012357516214251518,9.341171842068434,0.011836851947009563,9.323753335513175,0.01153256744146347,9.338242636062205,0.010979404672980309,51.37911944743246
1,5,24,32,1,1,62006,9.361945909447968,0.012901565991342068,9.32935653720051,0.012130599468946457,9.343949452973902,0.011627030558884144,9.322583842091262,0.011700546368956566,9.342247465625405,0.011139843612909317,51.369509785436094
24,5,24,32,1,1,62006,9.336670708842576,0.012739930301904678,9.298346810042858,0.010604270733892918,9.351595108397305,0.011663910001516342,9.33967662602663,0.011779187247157097,9.345439811237156,0.011532983742654324,51.36970879137516
10,5,24,32,1,1,62006,9.326043100096285,0.012282275594770908,9.29224394634366,0.011311939917504787,9.298616948537529,0.011271586641669273,9.30322186741978,0.010010532103478909,9.33384242746979,0.011140248738229275,51.379532447084785
11,5,24,32,1,1,62006,9.341589963063598,0.013348937034606934,9.306317559443414,0.012561152689158916,9.360973016358912,0.01210333127528429,9.335896124131978,0.011870845220983028,9.355232208967209,0.01188058964908123,51.37003901787102
20,5,24,32,1,1,62006,9.327248039655387,0.012653050012886524,9.297451252117753,0.012108508497476578,9.341795353218913,0.011110493913292885,9.31275989767164,0.011200714856386185,9.338011212646961,0.01127324253320694,51.3795205084607
22,5,24,32,1,1,62006,9.330010403878987,0.013586764223873615,9.295826417393982,0.012305861338973045,9.348744556307793,0.01153792068362236,9.34689261764288,0.011429755948483944,9.347185400314629,0.011125663295388222,51.37948958668858
12,5,24,32,1,1,62006,9.325952546671033,0.01325763575732708,9.294799477793276,0.012219035997986794,9.305809100158513,0.01152757741510868,9.271515875123441,0.011635475791990757,9.339395499788225,0.011860711500048637,51.379580670036376
9,5,24,32,1,1,62006,9.316209877841175,0.012351102195680141,9.298082367517054,0.012056807056069374,9.296014758758247,0.011514265090227127,9.31485542934388,0.011390460655093193,9.314845290966332,0.011596757918596268,51.37996984831989
15,5,24,32,1,1,62006,9.321036105975509,0.012637462466955185,9.258767548017204,0.015112913213670254,9.282536247745156,0.012080168351531029,9.263813526369631,0.011733890511095524,9.310126999393106,0.01147181075066328,51.37992629688233
18,5,24,32,1,1,62006,9.348428403027356,0.012907110154628754,9.294995383359492,0.01230839267373085,9.346693112514913,0.012120302766561508,9.34153950214386,0.012326259166002274,9.340635837055743,0.01155326422303915,51.379693797789514
19,5,24,32,1,1,62006,9.315019464120269,0.012683296576142311,9.301063288003206,0.011584173887968063,9.338574260473251,0.011356929317116737,9.281498124822974,0.011206459254026413,9.326920678839087,0.011352521367371082,51.37974367849529
2,5,24,32,1,1,62006,9.31495155673474,0.013430128805339336,9.30076284892857,0.012392778880894184,9.313829158432782,0.011425248347222805,9.298211393877864,0.011453895829617977,9.328173994086683,0.011246643960475922,51.37985192518681
5,5,24,32,1,1,62006,9.329196259379387,0.012746507301926613,9.304598498158157,0.011757712811231613,9.309034309349954,0.011523792520165443,9.300635433755815,0.01240776851773262,9.329083221033216,0.01252322643995285,51.38010012451559
14,5,24,32,1,1,62006,9.311513628810644,0.01344001479446888,9.302719260565937,0.011619745753705502,9.302008491009474,0.011810061521828175,9.270005350932479,0.011148559860885143,9.311046418733895,0.0112565653398633,51.38013043999672
