23,20,24,32,1,1,62006,9.340547313913703,0.036184235475957394,9.343535195104778,0.012049781158566475,9.320644784718752,0.01213734969496727,9.30863108113408,0.011089087463915348,9.829100514762104,0.011868886649608612,9.308116374537349,0.011622648686170578,9.291540581732988,0.011950602754950523,9.319781079888344,0.011516593396663666,9.302605810575187,0.011033011600375175,9.310037842020392,0.012746145948767662,9.311225757934153,0.011547364294528961,9.306489206850529,0.034547981806099415,9.360269761644304,0.010682838037610054,9.321895125322044,0.011405237950384617,9.295511978678405,0.01135923806577921,9.272592024877667,0.012541458010673523,9.279155518859625,0.011157858185470104,9.312010435387492,0.010984184220433235,9.280028460547328,0.011740242131054401,9.272087736986578,0.012360049411654472,196.18814229220152
21,20,24,32,1,1,62006,9.330553610809147,0.03631889168173075,9.33115884847939,0.011773585341870785,9.320435119792819,0.011736942455172539,9.282357652671635,0.011028213426470757,9.30972888506949,0.034852832555770874,9.340174937620759,0.011513103730976582,9.302558921277523,0.012407304719090462,9.319208282977343,0.011718167923390865,9.326534824445844,0.01144767552614212,9.31490205321461,0.012001734226942062,9.302085175178945,0.011564038693904877,9.301442323252559,0.03466583136469126,9.366930580697954,0.011649425141513348,9.34318142477423,0.01179700531065464,9.310204793699086,0.01117894146591425,9.300979434512556,0.012084097601473331,9.28561840672046,0.010988409630954266,9.31904012337327,0.011005892418324947,9.296310831792653,0.012257800437510014,9.305417399853468,0.01138313952833414,196.1724082743749
11,20,24,32,1,1,62006,9.341652868315578,0.03274091240018606,9.341232131235301,0.011936678551137447,9.32794509921223,0.011822765693068504,9.305982146412134,0.01130130235105753,9.309238780289888,0.034907049499452114,9.348978067748249,0.012507296167314053,9.291209326125681,0.012984398752450943,9.330309260636568,0.010844645090401173,9.33702106308192,0.010723273269832134,9.315034855157137,0.012395957484841347,9.317074258811772,0.01131646241992712,9.311226611956954,0.03508793003857136,9.356247480027378,0.011279923841357231,9.349124832078815,0.011723671108484268,9.306463099084795,0.011517818085849285,9.320888739079237,0.012003828771412373,9.297054482623935,0.011781941168010235,9.322933026589453,0.011964897625148296,9.29070951230824,0.010795491747558117,9.32075030170381,0.0119679169729352,196.1754809357226
24,20,24,32,1,1,62006,9.305036222562194,0.03636648040264845,9.3432438345626,0.01213884074240923,9.332162667065859,0.011891201138496399,9.309024223126471,0.01165622565895319,9.332112577743828,0.035369439981877804,9.34730630274862,0.012592664919793606,9.322584341280162,0.011971963569521904,9.330937635153532,0.01164444349706173,9.347783466801047,0.01124410331249237,9.32692160923034,0.012272944673895836,9.321127761155367,0.01155056618154049,9.311519391834736,0.03564871195703745,9.362645840272307,0.011871173046529293,9.342428913339972,0.011980957351624966,9.321115619502962,0.011495547369122505,9.326430971734226,0.012922588735818863,9.315110550262034,0.011570435017347336,9.315105937421322,0.011580231599509716,9.306066852994263,0.01243114285171032,9.344102689996362,0.011957727372646332,196.17458571866155
22,20,24,32,1,1,62006,9.350151401944458,0.036587332375347614,9.36793761420995,0.013066875748336315,9.340512676164508,0.012322128750383854,9.317619527690113,0.011598395183682442,9.35168478731066,0.03589045815169811,9.356679937802255,0.012152348645031452,9.351486410014331,0.012544686906039715,9.3363890433684,0.01221310906112194,9.357021836563945,0.011021959595382214,9.303308065980673,0.011901210062205791,9.329405044205487,0.011294855736196041,9.34413661621511,0.03555389679968357,9.377926342189312,0.011251453310251236,9.348995860666037,0.012030968442559242,9.317196569405496,0.011236053891479969,9.328864527866244,0.012001021765172482,9.32195330131799,0.012026862241327763,9.341545262373984,0.010962757281959057,9.294854551553726,0.011566048488020897,9.333912156522274,0.010840099304914474,196.17723178025335
13,20,24,32,1,1,62006,9.879430707544088,0.012768400833010674,9.296135914511979,0.012880943715572357,9.33258361928165,0.01201208308339119,9.324924337677658,0.011670723557472229,9.297046154737473,0.03530690260231495,9.339105279184878,0.011762618087232113,9.296093659475446,0.012129807844758034,9.325735316611826,0.011843622662127018,9.30772125069052,0.011395860463380814,9.310199132189155,0.011354143731296062,9.302807220257819,0.011771966703236103,9.31015079189092,0.03468332253396511,9.351571533828974,0.011648631654679775,9.348750728182495,0.011351722292602062,9.303983559831977,0.01167314499616623,9.301618084311485,0.011950426734983921,9.293992144055665,0.011283338069915771,9.322962236590683,0.011103657074272633,9.292413235642016,0.012153925374150276,9.31191470939666,0.01138221099972725,196.17743023950607
18,20,24,32,1,1,62006,9.349964197725058,0.036418523639440536,9.339483260177076,0.01225906889885664,9.323508512228727,0.011897225864231586,9.302391150966287,0.010853083804249763,9.336942804045975,0.0358543386682868,9.336240679956973,0.011119061149656773,9.294656153768301,0.015077358111739159,9.329586505889893,0.011590177193284035,9.328300153836608,0.011350702494382858,9.302551742643118,0.011959784664213657,9.324982710182667,0.011512194760143757,9.314719538204372,0.03477844130247831,9.36836942192167,0.01052065845578909,9.347693681716919,0.011916427873075008,9.308470209129155,0.011606615968048573,9.317286239005625,0.011663617566227913,9.297787808813155,0.01149827428162098,9.323591005988419,0.011912577785551548,9.290163616649806,0.011498669162392616,9.299560927785933,0.011488973163068295,196.17747488245368
10,20,24,32,1,1,62006,9.334223816171288,0.03258630819618702,9.331491265445948,0.012301670387387276,9.33039227873087,0.01188656222075224,9.308536227792501,0.011409792117774487,9.321975869126618,0.035188158974051476,9.344669537618756,0.010413073934614658,9.286257057450712,0.015334832482039928,9.334102210588753,0.011379844509065151,9.31590262427926,0.011264960281550884,9.317123278044164,0.012254063971340656,9.292390273883939,0.011058847419917583,9.302548327483237,0.034950888715684414,9.314767185598612,0.011578640900552273,9.321008839644492,0.011550589464604855,9.303449886851013,0.011849929578602314,9.311081231571734,0.012059357948601246,9.268668532371521,0.012001422233879566,9.319726844318211,0.01150499377399683,9.273852373473346,0.011745410040020943,9.304026420228183,0.012078925035893917,196.17778710834682
8,20,24,32,1,1,62006,9.334590097889304,0.03299220930784941,9.32798436563462,0.011983837001025677,9.324996843002737,0.011975093744695187,9.27380789257586,0.010753050446510315,9.307138981297612,0.031605697236955166,9.348761578090489,0.011178823187947273,9.289738005958498,0.012077192775905132,9.321766686625779,0.011446460150182247,9.306008715182543,0.01123208086937666,9.278458770364523,0.011766793206334114,9.306880129501224,0.010973666794598103,9.283757810480893,0.03472301922738552,9.327609677799046,0.011696361005306244,9.322468956932425,0.011447081342339516,9.281401290558279,0.01238556019961834,9.256682091392577,0.012724394910037518,9.269968790002167,0.011788399890065193,9.31194560136646,0.011873768642544746,9.254287370480597,0.011964092031121254,9.279461538419127,0.011909274384379387,196.17822669725865
9,20,24,32,1,1,62006,9.310109397396445,0.03691600728780031,9.332478533498943,0.011855807155370712,9.308499968610704,0.011801698245108128,9.283174181357026,0.011811094358563423,9.30599285196513,0.032837419770658016,9.346357158385217,0.011580420657992363,9.29046659823507,0.015741794370114803,9.308596366085112,0.012088431045413017,9.281582461670041,0.01246082317084074,9.301500851288438,0.012031326070427895,9.251823091879487,0.011669158935546875,9.27732439339161,0.035552602261304855,9.32188334595412,0.011314339935779572,9.305007378570735,0.011657451279461384,9.290986113250256,0.011051235720515251,9.23361009452492,0.012618046253919601,9.270455999299884,0.012059657834470272,9.308685621246696,0.011699148453772068,9.269648689776659,0.011550523340702057,9.27147269435227,0.011997795663774014,196.19132385402918
